uploaded_audio_file.wav
0.9990125210812274
0.9982822901007697
0.9962400812105124
0.9958125839678258
0.9947671873389431
0.9925184383975663
0.9922253234838173
0.9914551346651574
0.9910599556680575
0.9902338405197466
0.9901900781559887
0.989000701196512
0.988814028349083
0.9886941242817098
0.9838426958740666
0.9822530845265446
0.9821484416291528
0.981131237890376
0.9807362871564131
0.9792216979072698
0.9765527493158175
0.9762440566503576
0.9753570939447752
0.9751015267666714
0.9749523874957253
0.9749021905044549
0.9740638974561955
0.9709400659706069
0.9697123969933076
0.9695935851929157
0.9652479869565626
0.961771302805271
0.9521681401360069
0.9512475666476843
0.9501002152622536
0.9467002812389622
0.9462069762837436
0.9415816211995913
0.9400605146386513
0.9393872250371922
0.9379006150068974
0.9376736258079295
0.9365954017980707
0.934298898760359
0.9234992212067807
0.922433883416688
0.9221582283777618
0.9220554799536046
0.9202397390428424
0.9113647230705243
0.9110402164482417
0.9088796604059275
0.9085133172254402
0.9073955602873922
0.9069531851485636
0.9042979242008635
0.9032414317220695
0.9031233866195331
0.8996050510406819
0.8982989077128671
0.8924553345249255
0.8901001785656069
0.888839932028042
0.8882945868685465
0.8881032654576156
0.8858742063204063
0.8845753217183308
0.8811832239778189
0.874935940599423
0.873470834182538
0.8723231455247408
0.8691792307163845
0.8669810640380501
0.8654501113405343
0.862583129223273
0.8603793527513107
0.8596613827122803
0.8586917787580117
0.8485726894587484
0.8393081193671292
0.8389144310229246
0.8387343370465472
0.8360819593690535
0.8353280002275492
0.8339483383415845
0.8334015526022586
0.8301733741521273
0.8282443003150343
0.819096613262293
0.8012911886959448
0.7973731476132285
0.7941217769903729
0.7920682585112785
0.7845771909592203
0.7837948364965237
0.7723826153974809
0.7691285770486758
0.7452227047760842
0.7424302038082411
